White,IncomePerCap,Unemployment,Poverty,Professional,Walk,MeanCommute,AvgHouseholdSize,NotHSGrad,Bachelors,Over65,Under18,RenterOccupied,TreesPerSqMi
0.028999999999999998,0.05264264458532798,0.3029045643153527,0.42380261248185774,0.27212389380530977,0.07321131447587355,0.47558770343580475,0.5213358070500929,0.47611710323574735,0.08303249097472923,0.11533513415276514,0.4828896578800162,0.8852304244735925,Low
0.049,0.043978037262259025,0.3278008298755187,0.5007256894049347,0.30088495575221247,0.19966722129783693,0.46473779385171793,0.49165120593692024,0.5069337442218799,0.0667870036101083,0.1503094331790827,0.38370089134950874,0.7157910769110344,Med
0.013000000000000001,0.04926656100401087,0.2676348547717842,0.5123367198838896,0.18915929203539827,0.08485856905158069,0.49005424954792043,0.4805194805194805,0.48998459167950703,0.10108303249097472,0.09459681870000884,0.44485777599160464,0.8892430955169658,Med
0.043,0.039967169103376894,0.19294605809128632,0.4571843251088534,0.09955752212389382,0.08485856905158069,0.5027124773960218,0.5324675324675325,0.5731895223420647,0.11913357400722022,0.07754666177303723,0.40590496104099666,0.8986752666580461,Med
0.966,0.0550685729072325,0.2676348547717842,0.31785195936139327,0.26659292035398235,0.24126455906821964,0.3887884267631104,0.4230055658627087,0.5100154083204932,0.3375451263537906,0.28113898264058884,0.19498788405892253,0.7468480750313219,Low
0.155,0.0315370681847587,0.2676348547717842,0.5529753265602322,0.17367256637168144,0.2562396006655574,0.48462929475587707,0.5602968460111317,0.5624036979969183,0.17148014440433212,0.09219667489925172,0.4425629029945572,0.8961501737136272,Med
0.619,0.02404499288394359,0,0.7489114658925979,0.10730088495575221,0,0.6148282097649187,0.28571428571428575,0.6086286594761171,0.15342960288808663,0.7497100370223009,0.16796406096540697,0.9753937539073693,Low
0.2,0.056596907750032344,0.14315352697095435,0.3164005805515239,0.31969026548672574,0.09484193011647254,0.4972875226039784,0.5640074211502784,0.5053929121725733,0.07581227436823104,0.08138901290783845,0.44400358052599503,0.8827214750430119,High
0.938,0.11525585457368354,0.17427385892116182,0.12481857764876632,0.43030973451327437,0.21131447587354407,0.4665461121157324,0.36363636363636365,0.5254237288135593,0.3700361010830324,0.47065735903228334,0.17141137310169363,0.46567291807372835,Low
0.109,0.04470985897270022,0.18464730290456433,0.3120464441219158,0.18915929203539827,0.18469217970049917,0.4954792043399639,0.536178107606679,0.5716486902927581,0.07220216606498195,0.08997485454097882,0.413997551317851,0.9081069145773312,Med
0.026000000000000002,0.025629932720921206,0.3132780082987552,0.7997097242380261,0.26327433628318586,0.08485856905158069,0.5063291139240508,0.5324675324675325,0.49306625577812024,0.05956678700361011,0.05555711915923546,0.5404894918861393,0.921371075545714,Med
0.002,0.04046448440936732,0.38174273858921154,0.6734397677793903,0.21349557522123896,0.08319467554076539,0.5479204339963833,0.5083487940630799,0.5254237288135593,0.054151624548736454,0.05064285497265363,0.48814161046537013,0.912864988296871,Med
0.9420000000000001,0.09715034286453617,0.2676348547717842,0.4775036284470246,0.3451327433628319,0.2678868552412646,0.5406871609403255,0.3525046382189239,0.6810477657935285,0.371841155234657,0.4656505607214636,0.1342498502284194,0.721189095885701,Low
0.9420000000000001,0.09715034286453617,0.2676348547717842,0.4775036284470246,0.3451327433628319,0.2678868552412646,0.5406871609403255,0.3525046382189239,0.6810477657935285,0.371841155234657,0.4656505607214636,0.1342498502284194,0.721189095885701,Low
0.862,0.047467330831931685,0.24896265560165973,0.5718432510885341,0.3119469026548673,0.2861896838602329,0.6347197106690777,0.3580705009276438,0.7103235747303545,0.31407942238267145,0.5526780297280605,0.1300832536126654,0.9451676787549613,Low
0.013999999999999999,0.0692481239487644,0.433609958506224,0.4281567489114659,0.13274336283185842,0.09151414309484193,0.678119349005425,0.47495361781076073,0.48998459167950703,0.09205776173285198,0.09719116370472068,0.46803238234145744,0.939789363069194,Med
0.37200000000000005,0.042995536291887695,0.2572614107883817,0.5936139332365746,0.20796460176991152,0.459234608985025,0.45027124773960225,0.5677179962894249,0.576271186440678,0.14259927797833935,0.10680784416690194,0.3556807706340413,0.7906795120980243,Low
0.018000000000000002,0.04553467460214775,0.16597510373443983,0.3033381712626995,0.26880530973451333,0.11980033277870217,0.6799276672694393,0.5640074211502784,0.49306625577812024,0.13176895306859204,0.11096071297001314,0.48120476854653976,0.7693184394935737,Med
0.607,0.06361592702807607,0.27593360995850624,0.32656023222060954,0.2533185840707965,0.3227953410981697,0.4249547920433997,0.554730983302412,0.6024653312788906,0.3411552346570397,0.15959509936774297,0.3170779638811392,0.7338744855142565,Med
0.045,0.049104832449217234,0.29253112033195017,0.28592162554426703,0.1747787610619469,0.09816971713810317,0.5370705244122965,0.45640074211502785,0.41140215716486905,0.09386281588447652,0.1007149337912208,0.4464293561854532,0.8823284633842606,Med
0.028999999999999998,0.07257973217751326,0.466804979253112,0.5094339622641509,0.17699115044247787,0.04492512479201331,0.44846292947558775,0.5602968460111317,0.551617873651772,0.052346570397111915,0.06199579318468479,0.4715363778764359,0.773640395108162,Low
0.449,0.03981757019019278,0.10373443983402489,0.45428156748911463,0.22566371681415934,0.29783693843594006,0.49909584086799275,0.5602968460111317,0.48844375963020037,0.2346570397111913,0.21844808122668324,0.39566691299098333,0.7420936615437513,Low
0.038,0.051219433303144005,0.08091286307053941,0.251088534107402,0.35066371681415937,0.15640599001663893,0.546112115732369,0.575139146567718,0.5608628659476117,0.07581227436823104,0.053027137632119734,0.48467486177766506,0.6970329333535066,Med
0.046,0.03171092638116186,0.21369294605809128,0.49201741654571834,0.2367256637168142,0.059900166389351084,0.5678119349005426,0.5640074211502784,0.5254237288135593,0.06859205776173284,0.06412831260202044,0.4978629150302969,0.8250096778405319,Med
0.648,0.11447955751067408,0.09336099585062241,0.18287373004354135,0.4756637168141593,0.09816971713810317,0.5171790235081374,0.46567717996289426,0.5855161787365177,0.34296028880866425,0.259974102008165,0.32668276599733137,0.39058530510585304,Med
0.019,0.0635391059645491,0.24273858921161823,0.3410740203193033,0.33407079646017707,0.04492512479201331,0.47377938517179025,0.5528756957328386,0.5300462249614791,0.08664259927797834,0.06270610148280707,0.4939388174582352,0.6657094149367058,Med
0.08199999999999998,0.04211007245439255,0.21784232365145226,0.49492017416545714,0.3252212389380531,0.04159733777038269,0.5063291139240508,0.4860853432282004,0.5285053929121725,0.22202166064981949,0.15603474858391547,0.44982973754665667,0.7818797729771494,Med
0.17,0.05886515073101307,0.31742738589211617,0.3657474600870827,0.39380530973451333,0.09983361064891846,0.5913200723327307,0.5269016697588126,0.45916795069337446,0.061371841155234655,0.08272423637771456,0.4297081531375171,0.778599775313245,Med
0.10099999999999999,0.07350158493983698,0.23651452282157676,0.37300435413642957,0.4181415929203541,0.04492512479201331,0.5081374321880651,0.5231910946196661,0.48844375963020037,0.18050541516245486,0.10916745236580858,0.3834312144656972,0.6703312223387802,High
0.063,0.059839565273644715,0.23858921161825725,0.44702467343976776,0.336283185840708,0.03494176372712147,0.5117540687160941,0.5213358070500929,0.5254237288135593,0.13176895306859204,0.07433480810257863,0.449889879085778,0.7007191730417301,Med
0.04,0.036866024065208954,0.30497925311203317,0.444121915820029,0.2599557522123894,0.08319467554076539,0.43037974683544306,0.5027829313543599,0.5362095531587057,0.06498194945848375,0.13195694895171403,0.458239381138676,0.8343013996848999,High
0.091,0.01905971018242981,0.3568464730290456,0.6211901306240928,0.2444690265486726,0.15973377703826955,0.6672694394213383,0.5807050092764379,0.559322033898305,0.08844765342960288,0.08646628695366933,0.47821814747609787,0.9165981347500297,Low
0.02,0.07179939190063397,0.19087136929460577,0.22351233671988388,0.295353982300885,0.09484193011647254,0.5009041591320073,0.4990723562152134,0.5377503852080123,0.24368231046931407,0.12097641237479533,0.4121706655635225,0.6390668920120973,High
0.073,0.05415480657264847,0.36514522821576767,0.4267053701015965,0.31305309734513276,0.09816971713810317,0.47377938517179025,0.4805194805194805,0.5285053929121725,0.16245487364620936,0.12953931167037058,0.43845059848581025,0.7293874496459872,Med
0.408,0.05466829473411826,0.19087136929460577,0.29027576197387517,0.2190265486725664,0,0.43399638336347207,0.5194805194805194,0.5423728813559322,0.15884476534296027,0.20200721737502458,0.35591273025692155,0.5022557022580714,Low
0.07400000000000001,0.05566292534609911,0.4170124481327801,0.42525399129172714,0.31526548672566373,0.09816971713810317,0.5479204339963833,0.4842300556586271,0.5285053929121725,0.09025270758122743,0.07944153540349344,0.4361412542790372,0.743343918861857,Med
0.79,0.07614180359684306,0.11203319502074689,0.251088534107402,0.4092920353982301,0.1314475873544093,0.600361663652803,0.4693877551020408,0.6363636363636364,0.31588447653429597,0.2292299525544749,0.39550042614936975,0.5920823365338027,Low
0.155,0.06433561909690776,0.16182572614107882,0.4165457184325108,0.31526548672566373,0.06821963394342762,0.45569620253164556,0.5992578849721707,0.6902927580893683,0.06498194945848375,0.05521247712781063,0.3498344720486812,0.7688780667879517,Med
0.938,0.07814319446241429,0.07883817427385892,0.28882438316400577,0.3573008849557523,0.0632279534109817,0.5153707052441231,0.4842300556586271,0.5238828967642526,0.351985559566787,0.22982472613184035,0.47323076801604347,0.4031367909340853,High
0.163,0.03847522318540562,0.37344398340248963,0.5616835994194485,0.33407079646017707,0.15973377703826955,0.39059674502712477,0.6066790352504638,0.5562403697996918,0.07581227436823104,0.13822336657543177,0.4197842219118819,0.8116803627733381,Med
0.7879999999999999,0.04123673825850692,0.20954356846473027,0.27866473149492016,0.45575221238938063,0.11980033277870217,0.4285714285714286,0.4953617810760668,0.5038520801232667,0.2833935018050541,0.1734648728847747,0.4256511591417242,0.5842889599415834,Med
0.188,0.07363905421141156,0.2987551867219917,0.3599419448476052,0.44579646017699126,0.1064891846921797,0.4864376130198916,0.5695732838589982,0.6486902927580894,0.07581227436823104,0.06465946570030899,0.3503587233036326,0.7799872916712318,Med
0.813,0.08113112951222667,0.30497925311203317,0.12917271407837444,0.34845132743362833,0.09151414309484193,0.5099457504520796,0.536178107606679,0.5269645608628659,0.10649819494584836,0.22948327972438276,0.47785282209698393,0.5289789467293636,High
0.11699999999999999,0.03159367317893647,0.4730290456431535,0.5747460087082729,0.23783185840707965,0.09151414309484193,0.5226039783001809,0.5250463821892394,0.6748844375963021,0.12454873646209386,0.21023915346600378,0.36448734448734427,0.7624008183597228,Med
0.8690000000000001,0.10528124595678613,0.15560165975103735,0.19013062409288822,0.38053097345132747,0.1314475873544093,0.5515370705244124,0.4990723562152134,0.5130970724191064,0.18772563176895304,0.2221830174467692,0.5048244387378915,0.4181035603785898,High
0.146,0.05138924828567732,0.4066390041493776,0.4746008708272859,0.31305309734513276,0.04492512479201331,0.5352622061482821,0.5269016697588126,0.5146379044684131,0.07761732851985559,0.07812762384888357,0.4151312517122971,0.7463021199289203,Med
0.366,0.05889345322810195,0.23029045643153526,0.25544267053701014,0.3716814159292036,0.1314475873544093,0.5009041591320073,0.5343228200371057,0.5100154083204932,0.17689530685920576,0.18999117567339902,0.3681614670646435,0.5482402413038848,Low
0.065,0.04310874628024324,0.3630705394190871,0.4687953555878083,0.3373893805309735,0.064891846921797,0.42133815551537074,0.5584415584415584,0.5916795069337442,0.07942238267148014,0.09589954531929165,0.471968670517483,0.7655066587368613,High
0.415,0.040355317634881614,0.22821576763485477,0.3105950653120464,0.19137168141592922,0.09151414309484193,0.5334538878842677,0.49165120593692024,0.41448382126348227,0.18411552346570395,0.19972740802220043,0.3171778816940105,0.6147720729571053,Med
0.138,0.05218576141803597,0.2821576763485477,0.40203193033381707,0.2599557522123894,0.08485856905158069,0.5877034358047016,0.5955473098330242,0.4946070878274269,0.08122743682310468,0.06687230371066948,0.4068120194333791,0.7501859934630253,Med
0.40399999999999997,0.06393938413766334,0.13278008298755187,0.3033381712626995,0.2787610619469027,0.17138103161397672,0.5641952983725136,0.5231910946196661,0.5315870570107858,0.1642599277978339,0.18201980110357396,0.3321855066745571,0.5481286416812865,Med
0.069,0.03758167292017078,0.42531120331950206,0.606676342525399,0.3871681415929204,0.14309484193011646,0.5840867992766726,0.5380333951762524,0.50231124807396,0.045126353790613714,0.09271535890215159,0.43173904830864657,0.7340983252233358,Med
0.478,0.07015784706947858,0.2614107883817427,0.216255442670537,0.31747787610619477,0.1364392678868552,0.5479204339963833,0.4990723562152134,0.5469953775038521,0.2653429602888086,0.19431657965219334,0.32874866242173095,0.5644193935618738,Med
0.039,0.05598233924181654,0.3526970954356846,0.4121915820029027,0.26880530973451333,0.038269550748752074,0.5750452079566004,0.5473098330241188,0.37750385208012327,0.018050541516245487,0.07798261862943007,0.4746091905383936,0.7524728150985878,Low
0.325,0.06446500194074266,0.20746887966804978,0.15820029027576196,0.30199115044247793,0.0881863560732113,0.5099457504520796,0.48794063079777367,0.3790446841294299,0.2364620938628159,0.21427769829674354,0.3151288537281003,0.5798790027347194,Med
0.396,0.05965762064950188,0.24273858921161823,0.3541364296081277,0.33849557522123896,0.0881863560732113,0.5045207956600363,0.5231910946196661,0.5331278890600923,0.22202166064981949,0.19252868339424137,0.3532307124847786,0.5721906563231407,Low
0.09,0.041802788200284643,0.27800829875518673,0.49637155297532654,0.20907079646017704,0.06821963394342762,0.4810126582278481,0.6066790352504638,0.5824345146379044,0.08664259927797834,0.060017838469656075,0.48868844572727965,0.8663275929933726,Med
0.67,0.06961201319705007,0.38174273858921154,0.28011611030478956,0.13716814159292037,0.2579034941763727,0.4249547920433997,0.45269016697588127,0.5654853620955316,0.2581227436823104,0.29752605495768747,0.2778030174256591,0.47328080020107527,Med
0.047,0.058335489714063916,0.20746887966804978,0.4194484760522496,0.12831858407079647,0.1281198003327787,0.5244122965641954,0.5565862708719852,0.6086286594761171,0.014440433212996389,0.1084788169432104,0.4369039239117971,0.7385410404502195,Med
0.529,0.08304356967266141,0.14107883817427386,0.21770682148040638,0.3727876106194691,0.10482529118136438,0.42133815551537074,0.5046382189239332,0.6224961479198767,0.24548736462093862,0.2151449280698399,0.3391555092135495,0.6376246977555577,Med
0.081,0.03757762970630094,0.18464730290456433,0.26705370101596515,0.18030973451327437,0.1364392678868552,0.49005424954792043,0.6066790352504638,0.5716486902927581,0.09566787003610107,0.08397162652409507,0.4479902979902975,0.7076765374221348,High
0.863,0.06715373916418683,0.22821576763485477,0.16981132075471694,0.28871681415929207,0.04658901830282861,0.5099457504520796,0.5176252319109462,0.522342064714946,0.2202166064981949,0.20248585611059525,0.42615213288788345,0.4150942109207417,High
0.993,0.10910612627765558,0.22614107883817428,0.33817126269956455,0.36393805309734517,0.059900166389351084,0.5623869801084991,0.4953617810760668,0.5577812018489984,0.2851985559566787,0.26804530563955015,0.3179285985737591,0.6124999613731384,High
0.055999999999999994,0.042854023806443264,0.45643153526970953,0.2728592162554427,0.1404867256637168,0.11480865224625625,0.5334538878842677,0.6289424860853433,0.6286594761171033,0.12274368231046931,0.0680515115492828,0.48805242250124087,0.7245837459919,High
0.7809999999999998,0.06733568378832967,0.18049792531120326,0.3584905660377358,0.25442477876106195,0.2628951747088186,0.3291139240506329,0.5918367346938775,0.5208012326656394,0.2111913357400722,0.18138086890294117,0.5255376719232148,0.4882210214278209,High
0.023,0.02852487385172726,0.2821576763485477,0.39767779390420893,0.10508849557522125,0.1364392678868552,0.4538878842676311,0.5695732838589982,0.6040061633281972,0.06859205776173284,0.09895553116978596,0.43431810863232323,0.8896783225277062,High
0.795,0.05105366153448053,0.20954356846473027,0.26850507982583455,0.3893805309734514,0.32945091514143093,0.29113924050632917,0.5139146567717997,0.5932203389830508,0.22202166064981949,0.25111123793067336,0.48599880083559627,0.5987180333182525,High
0.11900000000000001,0.03134299391900634,0.41493775933609955,0.46734397677793904,0.16371681415929204,0.10482529118136438,0.43037974683544306,0.6604823747680891,0.6086286594761171,0.09025270758122743,0.057635355503445736,0.4713828948311705,0.8173372399919401,Med
0.845,0.05754706300944495,0.14522821576763484,0.3120464441219158,0.4690265486725664,0.34608985024958405,0.3598553345388789,0.712430426716141,0.48844375963020037,0.2509025270758123,0.12500003076547242,0.6002907971262399,0.4434055309467138,High
0.12,0.04511822357355415,0.2697095435684647,0.3570391872278665,0.19026548672566376,0.07986688851913477,0.4864376130198916,0.6029684601113173,0.6841294298921419,0.15342960288808663,0.07633571313639963,0.42009261466967696,0.7965455178782728,Med
0.695,0.10144423599430716,0.18049792531120326,0.24963715529753264,0.31747787610619477,0.259567387687188,0.4538878842676311,0.549165120593692,0.45916795069337446,0.27797833935018046,0.1725768432666003,0.4966075807824754,0.6524588505375648,High
0.161,0.045546804243757275,0.26556016597510373,0.3584905660377358,0.22345132743362836,0.16472545757071547,0.40687160940325506,0.6456400742115028,0.7550077041602465,0.17509025270758122,0.04517189841074617,0.44645035721361664,0.8283968107952233,High
0.161,0.045546804243757275,0.26556016597510373,0.3584905660377358,0.22345132743362836,0.16472545757071547,0.40687160940325506,0.6456400742115028,0.7550077041602465,0.17509025270758122,0.04517189841074617,0.44645035721361664,0.8283968107952233,High
0.61,0.07371587527493854,0.19294605809128632,0.1741654571843251,0.3517699115044249,0.07653910149750415,0.620253164556962,0.5176252319109462,0.5778120184899845,0.2851985559566787,0.17964921328706682,0.35131154067324233,0.6860943583764924,Med
0.272,0.06211993789623496,0.27593360995850624,0.4267053701015965,0.42699115044247793,0.15474209650582363,0.4358047016274864,0.6567717996289425,0.6563944530046225,0.07220216606498195,0.03766480492921312,0.4312352960421626,0.9265644227017622,Med
0.405,0.05867107646526071,0.18464730290456433,0.25544267053701014,0.2267699115044248,0.15640599001663893,0.5804701627486437,0.5139146567717997,0.5408320493066255,0.2671480144404332,0.19580320297768258,0.34486508273690863,0.6652026484720993,Low
0.16699999999999998,0.05159140897916936,0.2614107883817427,0.5747460087082729,0.293141592920354,0.22462562396006655,0.3815551537070524,0.6994434137291281,0.7164869029275808,0.036101083032490974,0.028324186166359403,0.4047568562057035,0.9395350424278753,High
0.6679999999999999,0.07646121749256049,0.20954356846473027,0.25253991291727135,0.39712389380530977,0.1314475873544093,0.4936708860759494,0.4693877551020408,0.5932203389830508,0.27617328519855594,0.25596763211959533,0.2959500335180917,0.615791184923274,Med
0.179,0.04650100271703972,0.2821576763485477,0.38171262699564584,0.18362831858407083,0.2196339434276206,0.47377938517179025,0.6456400742115028,0.7057010785824346,0.0631768953068592,0.035640771154290894,0.4344295105916725,0.9778561026780203,High
0.47100000000000003,0.04492819252167163,0.22821576763485477,0.32510885341074014,0.23451327433628325,0.19966722129783693,0.47197106690777574,0.45640074211502785,0.4976887519260401,0.20938628158844766,0.2552346350090679,0.2975465114078978,0.7772366526814577,Med
0.154,0.04999838271445206,0.24273858921161823,0.5283018867924527,0.35508849557522126,0.11314475873544093,0.45750452079566006,0.6474953617810761,0.7149460708782742,0.03790613718411552,0.03950010412604207,0.43250696423002305,0.9549067293366671,High
0.478,0.05609959244404192,0.17012448132780078,0.3004354136429608,0.27986725663716816,0.18801996672212978,0.5171790235081374,0.49721706864564014,0.5916795069337442,0.31046931407942235,0.19761461691707596,0.3198573838856523,0.7035473863471342,Med
0.08699999999999998,0.03488889248285677,0.2863070539419087,0.3947750362844702,0.1780973451327434,0.06156405990016639,0.48282097649186256,0.6029684601113173,0.6810477657935285,0.048736462093862815,0.09220852475124904,0.46692657180462027,0.917423483076674,High
0.645,0.06956349463061198,0.21784232365145226,0.3222060957910014,0.47898230088495586,0.18469217970049917,0.4864376130198916,0.5269016697588126,0.5408320493066255,0.38447653429602885,0.2060135609241213,0.2840322991211422,0.6360908463346919,Med
0.055999999999999994,0.05513730754301979,0.37759336099585056,0.3599419448476052,0.1946902654867257,0.2628951747088186,0.4141048824593129,0.6808905380333952,0.5993836671802774,0.09205776173285198,0.04779159782682206,0.46063483780142955,0.7735560574652416,Med
0.628,0.07456090697373528,0.20124481327800828,0.25544267053701014,0.293141592920354,0.09983361064891846,0.620253164556962,0.47680890538033394,0.654853620955316,0.2996389891696751,0.21753152072540244,0.3128444525411306,0.7682052917831598,Med
0.136,0.03815985250355803,0.3962655601659751,0.4571843251088534,0.3517699115044249,0.11148086522462562,0.5135623869801086,0.6567717996289425,0.5778120184899845,0.05956678700361011,0.0727449985652652,0.415106074939763,0.8348102370895449,High
0.6859999999999999,0.054381226549359556,0.23029045643153526,0.37445573294629897,0.38053097345132747,0.14143094841930115,0.46473779385171793,0.5139146567717997,0.5562403697996918,0.38086642599277976,0.2155458049057302,0.4158233202973222,0.6999187348129724,High
0.049,0.05894601500840989,0.41908713692946054,0.35123367198838895,0.24668141592920356,0.11314475873544093,0.36528028933092227,0.6604823747680891,0.6348228043143298,0.03790613718411552,0.0760239670885443,0.4202280368642342,0.7880550443020705,Med
0.84,0.05370600983309613,0.21576763485477177,0.3671988388969521,0.4126106194690266,0.11148086522462562,0.43037974683544306,0.5343228200371057,0.46379044684129433,0.2653429602888086,0.18269258003358896,0.5165825407288822,0.5579797015547099,High
0.11599999999999999,0.05448635010997542,0.24896265560165973,0.38171262699564584,0.16150442477876106,0.20965058236272877,0.41952983725135623,0.6233766233766234,0.6101694915254238,0.07220216606498195,0.08897768875979528,0.38215440320703475,0.8905652624208038,High
0.885,0.09957222797257084,0.12240663900414937,0.15820029027576196,0.5154867256637169,0.24292845257903492,0.2784810126582279,0.5714285714285715,0.6147919876733436,0.2906137184115523,0.18665084831713027,0.5452643388309308,0.5116428517213951,High
0.142,0.06273854961832061,0.15975103734439833,0.3105950653120464,0.2898230088495576,0.1747088186356073,0.42133815551537074,0.6048237476808905,0.6671802773497689,0.11552346570397111,0.06766722053591777,0.4183116173578644,0.9177504010850077,High
0.857,0.07430618449993531,0.18464730290456433,0.2612481857764876,0.35508849557522126,0.1896838602329451,0.39602169981916824,0.4990723562152134,0.6517719568567026,0.31407942238267145,0.2130080724263961,0.44741477088599385,0.582580162520046,High
0.177,0.05498770862983569,0.15145228215767634,0.4165457184325108,0.3307522123893806,0.1314475873544093,0.4936708860759494,0.6437847866419296,0.704160246533128,0.18411552346570395,0.06659397597817324,0.3645301171616956,0.8336879974947743,High
0.562,0.07364714063915125,0.24481327800829875,0.25544267053701014,0.3462389380530974,0.07653910149750415,0.5515370705244124,0.5046382189239332,0.5855161787365177,0.27436823104693137,0.21416474745253028,0.34107735913879966,0.6244955358085151,Med
0.239,0.07407167809548454,0.2738589211618257,0.4281567489114659,0.3705752212389381,0.09816971713810317,0.4267631103074141,0.6066790352504638,0.6409861325115562,0.045126353790613714,0.049999011343597924,0.2922125356205598,0.9280177188591243,Med
0.7390000000000001,0.10598880838400829,0.18464730290456433,0.3018867924528302,0.47234513274336293,0.2196339434276206,0.3670886075949367,0.5046382189239332,0.5269645608628659,0.4458483754512635,0.17114118192097227,0.4639983064003953,0.3693698239955259,Low
0.958,0.07492479622202096,0.03941908713692946,0.6763425253991291,0.3860619469026549,0.33943427620632277,0.29475587703435807,0.4267161410018553,0.7180277349768874,0.3555956678700361,0.24217648534717318,0.59338982370186,0.32538789346784636,Med
0.929,0.10192537844481822,0.06431535269709543,0.15965166908563133,0.6084070796460177,0.3277870216306156,0.3074141048824594,0.5677179962894249,0.600924499229584,0.4602888086642599,0.19489871333190809,0.5224144544396297,0.4757965662825857,High
0.929,0.10192537844481822,0.06431535269709543,0.15965166908563133,0.6084070796460177,0.3277870216306156,0.3074141048824594,0.5677179962894249,0.600924499229584,0.4602888086642599,0.19489871333190809,0.5224144544396297,0.4757965662825857,High
0.243,0.06786130159140898,0.38589211618257263,0.6240928882438316,0.3882743362831859,0.10482529118136438,0.39783001808318275,0.6623376623376623,0.7503852080123267,0.15162454873646208,0.03808421415148908,0.28749657052951033,0.9583370935746699,Low
0.763,0.0723856579117609,0.1784232365145228,0.3236574746008708,0.43252212389380534,0.22462562396006655,0.33634719710669075,0.6307977736549165,0.5731895223420647,0.3411552346570397,0.13837606124735538,0.5405175783158431,0.5461336690231593,Med
0.782,0.0653504657782378,0.1763485477178423,0.32510885341074014,0.3960176991150443,0.11813643926788685,0.46473779385171793,0.49165120593692024,0.5993836671802774,0.30505415162454874,0.23094152476875873,0.43601953039532926,0.7308223688224967,Med
0.973,0.13315920558933886,0.15145228215767634,0.1015965166908563,0.44469026548672574,0.033277870216306155,0.4954792043399639,0.5176252319109462,0.7781201848998459,0.6552346570397111,0.27344041392402035,0.504772960880344,0.2324374200773945,High
0.7120000000000001,0.05645135205071807,0.25311203319502074,0.29608127721335264,0.44690265486725667,0.259567387687188,0.4141048824593129,0.43042671614100186,0.5146379044684131,0.2671480144404332,0.2810951045241861,0.43116391467455345,0.6086964915003387,Med
0.838,0.07256760253590373,0.0850622406639004,0.40928882438316394,0.5719026548672568,0.33277870216306155,0.31283905967450276,0.608534322820037,0.5639445300462249,0.20758122743682308,0.17003214279619575,0.5592690860577711,0.5059561033257837,Med
0.838,0.07256760253590373,0.0850622406639004,0.40928882438316394,0.5719026548672568,0.33277870216306155,0.31283905967450276,0.608534322820037,0.5639445300462249,0.20758122743682308,0.17003214279619575,0.5592690860577711,0.5059561033257837,Med
0.9009999999999999,0.03403577435632035,0.10580912863070538,0.4687953555878083,0.467920353982301,0.3527454242928452,0.4141048824593129,0.7068645640074211,0.44067796610169496,0.15884476534296027,0.10915559245921162,0.7768683059380733,0.48392295628531856,Med
0.968,0.02328486867641351,0.16390041493775934,0.5355587808417996,0.4369469026548673,0.3194675540765391,0.27124773960216997,0.562152133580705,0.44684129429892144,0.15342960288808663,0.1830557091127589,0.8026466721373676,0.5309516346023664,Low
0.934,0.04756436796480787,0.10373443983402489,0.6052249637155297,0.49557522123893816,0.33943427620632277,0.2495479204339964,0.6623376623376623,0.362095531587057,0.148014440433213,0.1458795320832571,0.6999488053542112,0.4886350475391576,Med
0.987,0.05031779661016949,0.10580912863070538,0.3468795355587808,0.5199115044247788,0.5757071547420965,0.2730560578661845,0.7476808905380334,0.6949152542372882,0.28158844765342955,0.1445548331528943,0.7603472869838553,0.5290022942826065,High
0.971,0.07454473411825592,0.07883817427385892,0.30914368650217705,0.4889380530973452,0.5707154742096505,0.21338155515370708,0.6586270871985158,0.4314329738058552,0.1895306859205776,0.17658064246055846,0.6899089389153378,0.6031654619528406,High
0.892,0.03442392288782507,0.1970954356846473,0.4296081277213353,0.3982300884955753,0.5757071547420965,0.2188065099457505,0.6567717996289425,0.5377503852080123,0.1967509025270758,0.18293208266937638,0.68303847504836,0.5760981437675714,Med
0.737,0.1790213805149437,0.04771784232365144,0.16545718432510884,0.7013274336283186,0.09816971713810317,0.3399638336347197,0.41558441558441567,0.6040061633281972,0.30144404332129965,0.20555680057768103,0.11792265727730133,0.7157534997679086,High
0.737,0.040420009056799065,0.18257261410788383,0.513788098693759,0.29867256637168144,0.4159733777038269,0.3164556962025317,0.7050092764378478,0.7149460708782742,0.27797833935018046,0.0978384720024544,0.6565818263633039,0.6689755767588503,Low
0.687,0.03197373528270151,0.2033195020746888,0.46298984034833085,0.44358407079646023,0.3727121464226289,0.39421338155515373,0.5807050092764379,0.4992295839753468,0.1859205776173285,0.13103334198205133,0.5990801605224171,0.7370230183909856,Med
0.46,0.11257924699184887,0.21161825726141076,0.227866473149492,0.6305309734513275,0.0815307820299501,0.3309222423146474,0.45269016697588127,0.6902927580893683,0.2617328519855595,0.16350062379253322,0.1605365086289518,0.8599046678404256,Med
0.536,0.034508830379091734,0.21161825726141076,0.4992743105950653,0.2765486725663717,0.23793677204658903,0.48282097649186256,0.4953617810760668,0.6055469953775039,0.3231046931407942,0.2063407405195396,0.38262105802966273,0.7567149677531351,High
0.794,0.033971082934402895,0.0850622406639004,0.49492017416545714,0.4070796460176992,0.27287853577371046,0.3562386980108499,0.5974025974025975,0.6533127889060093,0.2635379061371841,0.13046378614675097,0.5694752219276368,0.7509102943026607,High
